"author","date","pkg"
"karthik",2013-08-01,"rAltmetric"
"sckott",2013-08-01,"rAltmetric"
"karthik",2013-06-24,"rAltmetric"
"karthik",2013-06-24,"rAltmetric"
"sckott",2013-05-27,"rAltmetric"
"sckott",2013-05-07,"rAltmetric"
"sckott",2013-05-05,"rAltmetric"
"karthik",2013-01-22,"rAltmetric"
"karthik",2013-01-18,"rAltmetric"
"karthik",2013-01-18,"rAltmetric"
"sckott",2013-01-11,"rAltmetric"
"karthik",2012-11-09,"rAltmetric"
"karthik",2012-11-08,"rAltmetric"
"karthik",2012-11-08,"rAltmetric"
"karthik",2012-11-08,"rAltmetric"
"karthik",2012-11-08,"rAltmetric"
"karthik",2012-11-08,"rAltmetric"
"karthik",2012-11-08,"rAltmetric"
"karthik",2012-10-03,"rAltmetric"
"karthik",2012-10-03,"rAltmetric"
"karthik",2012-10-02,"rAltmetric"
"karthik",2012-10-02,"rAltmetric"
"karthik",2012-10-02,"rAltmetric"
"karthik",2012-10-02,"rAltmetric"
"karthik",2012-10-01,"rAltmetric"
"karthik",2012-10-01,"rAltmetric"
"karthik",2012-09-30,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-29,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"karthik",2012-09-28,"rAltmetric"
"SaraVarela",2014-12-01,"rAvis"
"sckott",2014-12-01,"rAvis"
"javigzz",2014-08-27,"rAvis"
"javigzz",2014-08-27,"rAvis"
"javigzz",2014-08-27,"rAvis"
"javigzz",2014-08-27,"rAvis"
"javigzz",2014-08-27,"rAvis"
"javigzz",2014-08-27,"rAvis"
"SaraVarela",2014-08-27,"rAvis"
"SaraVarela",2014-08-26,"rAvis"
"SaraVarela",2014-08-26,"rAvis"
"javigzz",2014-08-24,"rAvis"
"SaraVarela",2014-05-01,"rAvis"
"SaraVarela",2014-05-01,"rAvis"
"SaraVarela",2014-04-29,"rAvis"
"SaraVarela",2014-04-29,"rAvis"
"SaraVarela",2014-04-29,"rAvis"
"SaraVarela",2014-04-29,"rAvis"
"SaraVarela",2014-04-29,"rAvis"
"sckott",2014-04-29,"rAvis"
"sckott",2014-04-29,"rAvis"
"SaraVarela",2014-04-29,"rAvis"
"javigzz",2014-03-26,"rAvis"
"SaraVarela",2014-03-26,"rAvis"
"javigzz",2014-03-07,"rAvis"
"javigzz",2014-03-06,"rAvis"
"javigzz",2014-03-06,"rAvis"
"javigzz",2014-03-06,"rAvis"
"javigzz",2014-03-05,"rAvis"
"javigzz",2014-01-24,"rAvis"
"javigzz",2014-01-24,"rAvis"
"SaraVarela",2014-01-24,"rAvis"
"javigzz",2014-01-18,"rAvis"
"javigzz",2014-01-17,"rAvis"
"SaraVarela",2014-01-17,"rAvis"
"javigzz",2014-01-17,"rAvis"
"javigzz",2014-01-17,"rAvis"
"javigzz",2014-01-17,"rAvis"
"javigzz",2014-01-17,"rAvis"
"javigzz",2014-01-17,"rAvis"
"SaraVarela",2014-01-17,"rAvis"
"SaraVarela",2014-01-17,"rAvis"
"SaraVarela",2014-01-17,"rAvis"
"SaraVarela",2014-01-17,"rAvis"
"SaraVarela",2014-01-16,"rAvis"
"SaraVarela",2014-01-16,"rAvis"
"javigzz",2014-01-16,"rAvis"
"javigzz",2014-01-16,"rAvis"
"SaraVarela",2014-01-16,"rAvis"
"SaraVarela",2014-01-16,"rAvis"
"SaraVarela",2014-01-16,"rAvis"
"javigzz",2014-01-16,"rAvis"
"javigzz",2014-01-16,"rAvis"
"javigzz",2014-01-16,"rAvis"
"javigzz",2014-01-16,"rAvis"
"SaraVarela",2014-01-16,"rAvis"
"javigzz",2014-01-16,"rAvis"
"SaraVarela",2014-01-16,"rAvis"
"javigzz",2014-01-16,"rAvis"
"SaraVarela",2014-01-16,"rAvis"
"SaraVarela",2014-01-16,"rAvis"
"javigzz",2014-01-15,"rAvis"
"SaraVarela",2014-01-15,"rAvis"
"javigzz",2014-01-15,"rAvis"
"SaraVarela",2014-01-15,"rAvis"
"SaraVarela",2014-01-15,"rAvis"
"javigzz",2014-01-14,"rAvis"
"SaraVarela",2014-01-14,"rAvis"
"SaraVarela",2014-01-14,"rAvis"
"javigzz",2014-01-14,"rAvis"
"javigzz",2014-01-13,"rAvis"
"javigzz",2014-01-13,"rAvis"
"javigzz",2014-01-12,"rAvis"
"javigzz",2013-12-18,"rAvis"
"javigzz",2013-12-12,"rAvis"
"javigzz",2013-12-12,"rAvis"
"javigzz",2013-12-12,"rAvis"
"javigzz",2013-12-12,"rAvis"
"javigzz",2013-12-12,"rAvis"
"javigzz",2013-12-05,"rAvis"
"javigzz",2013-11-24,"rAvis"
"javigzz",2013-11-24,"rAvis"
"javigzz",2013-11-24,"rAvis"
"javigzz",2013-11-24,"rAvis"
"javigzz",2013-11-24,"rAvis"
"javigzz",2013-11-24,"rAvis"
"javigzz",2013-11-24,"rAvis"
"javigzz",2013-11-24,"rAvis"
"SaraVarela",2013-11-24,"rAvis"
"javigzz",2013-11-24,"rAvis"
"javigzz",2013-11-23,"rAvis"
"javigzz",2013-11-23,"rAvis"
"javigzz",2013-11-23,"rAvis"
"javigzz",2013-11-23,"rAvis"
"javigzz",2013-11-23,"rAvis"
"javigzz",2013-11-23,"rAvis"
"javigzz",2013-11-23,"rAvis"
"javigzz",2013-11-23,"rAvis"
"SaraVarela",2013-11-18,"rAvis"
"SaraVarela",2013-11-17,"rAvis"
"SaraVarela",2013-11-17,"rAvis"
"SaraVarela",2013-11-17,"rAvis"
"SaraVarela",2013-11-17,"rAvis"
"SaraVarela",2013-11-17,"rAvis"
"SaraVarela",2013-11-17,"rAvis"
"javigzz",2013-11-17,"rAvis"
"javigzz",2013-11-16,"rAvis"
"SaraVarela",2013-11-05,"rAvis"
"javigzz",2013-11-05,"rAvis"
"SaraVarela",2013-11-04,"rAvis"
"SaraVarela",2013-11-04,"rAvis"
"SaraVarela",2013-11-04,"rAvis"
"sckott",2015-05-20,"rbhl"
"sckott",2015-03-31,"rbhl"
"sckott",2015-03-31,"rbhl"
"sckott",2015-01-07,"rbhl"
"sckott",2015-01-07,"rbhl"
"sckott",2015-01-07,"rbhl"
"sckott",2015-01-07,"rbhl"
"sckott",2015-01-07,"rbhl"
"sckott",2015-01-07,"rbhl"
"sckott",2015-01-07,"rbhl"
"sckott",2015-01-07,"rbhl"
"sckott",2015-01-07,"rbhl"
"sckott",2014-12-01,"rbhl"
"sckott",2014-12-01,"rbhl"
"sckott",2014-12-01,"rbhl"
"sckott",2014-12-01,"rbhl"
"sckott",2014-12-01,"rbhl"
"sckott",2014-12-01,"rbhl"
"sckott",2014-12-01,"rbhl"
"sckott",2014-12-01,"rbhl"
"sckott",2014-11-30,"rbhl"
"sckott",2014-11-30,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-11-23,"rbhl"
"sckott",2014-09-10,"rbhl"
"sckott",2014-09-10,"rbhl"
"sckott",2014-08-12,"rbhl"
"sckott",2014-06-04,"rbhl"
"sckott",2014-06-04,"rbhl"
"sckott",2014-05-20,"rbhl"
"sckott",2014-05-20,"rbhl"
"sckott",2014-05-20,"rbhl"
"sckott",2014-04-12,"rbhl"
"sckott",2014-04-12,"rbhl"
"sckott",2014-04-12,"rbhl"
"sckott",2014-02-05,"rbhl"
"sckott",2014-01-17,"rbhl"
"sckott",2014-01-17,"rbhl"
"sckott",2014-01-17,"rbhl"
"sckott",2014-01-17,"rbhl"
"sckott",2014-01-13,"rbhl"
"sckott",2014-01-13,"rbhl"
"sckott",2014-01-13,"rbhl"
"sckott",2014-01-13,"rbhl"
"sckott",2014-01-13,"rbhl"
"sckott",2014-01-10,"rbhl"
"sckott",2014-01-09,"rbhl"
"sckott",2014-01-09,"rbhl"
"sckott",2014-01-08,"rbhl"
"sckott",2013-12-31,"rbhl"
"sckott",2013-12-31,"rbhl"
"sckott",2013-12-31,"rbhl"
"sckott",2013-09-19,"rbhl"
"sckott",2013-09-19,"rbhl"
"sckott",2012-10-13,"rbhl"
"sckott",2012-10-13,"rbhl"
"sckott",2012-06-17,"rbhl"
"sckott",2012-06-17,"rbhl"
"sckott",2012-06-17,"rbhl"
"sckott",2012-04-18,"rbhl"
"sckott",2012-04-17,"rbhl"
"sckott",2012-04-17,"rbhl"
"sckott",2012-04-17,"rbhl"
"sckott",2012-04-17,"rbhl"
"karthik",2012-03-22,"rbhl"
"sckott",2011-10-09,"rbhl"
"sckott",2011-10-09,"rbhl"
"sckott",2011-10-08,"rbhl"
"sckott",2011-10-08,"rbhl"
"sckott",2011-09-05,"rbhl"
"sckott",2011-08-16,"rbhl"
"sckott",2011-08-08,"rbhl"
"sckott",2011-08-05,"rbhl"
"sckott",2011-08-05,"rbhl"
"sckott",2011-08-05,"rbhl"
"sckott",2011-08-05,"rbhl"
"sckott",2011-08-05,"rbhl"
"sckott",2011-08-05,"rbhl"
"sckott",2011-08-04,"rbhl"
"sckott",2011-07-27,"rbhl"
"sckott",2011-07-18,"rbhl"
"sckott",2011-07-18,"rbhl"
"sckott",2011-07-18,"rbhl"
"sckott",2011-07-18,"rbhl"
"sckott",2011-07-18,"rbhl"
"sckott",2011-07-18,"rbhl"
"sckott",2015-05-18,"rbison"
"sckott",2015-04-26,"rbison"
"sckott",2015-04-25,"rbison"
"sckott",2015-04-19,"rbison"
"sckott",2015-03-17,"rbison"
"sckott",2015-03-13,"rbison"
"sckott",2015-03-12,"rbison"
"sckott",2015-03-12,"rbison"
"sckott",2015-03-06,"rbison"
"sckott",2015-02-28,"rbison"
"sckott",2015-02-23,"rbison"
"sckott",2015-02-09,"rbison"
"sckott",2015-02-09,"rbison"
"sckott",2015-02-04,"rbison"
"sckott",2015-02-04,"rbison"
"sckott",2015-02-04,"rbison"
"sckott",2015-02-04,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-09,"rbison"
"sckott",2014-12-08,"rbison"
"sckott",2014-12-08,"rbison"
"sckott",2014-12-08,"rbison"
"sckott",2014-10-15,"rbison"
"sckott",2014-10-15,"rbison"
"sckott",2014-10-15,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-10-14,"rbison"
"sckott",2014-09-29,"rbison"
"sckott",2014-09-29,"rbison"
"sckott",2014-09-29,"rbison"
"sckott",2014-09-29,"rbison"
"sckott",2014-09-24,"rbison"
"sckott",2014-09-24,"rbison"
"sckott",2014-09-24,"rbison"
"sckott",2014-09-24,"rbison"
"sckott",2014-09-24,"rbison"
"sckott",2014-09-24,"rbison"
"sckott",2014-09-24,"rbison"
"sckott",2014-09-24,"rbison"
"sckott",2014-09-24,"rbison"
"karthik",2014-09-18,"rbison"
"sckott",2014-09-18,"rbison"
"sckott",2014-09-18,"rbison"
"sckott",2014-09-18,"rbison"
"sckott",2014-09-18,"rbison"
"sckott",2014-09-10,"rbison"
"sckott",2014-09-10,"rbison"
"sckott",2014-08-12,"rbison"
"karthik",2014-08-12,"rbison"
"karthik",2014-08-11,"rbison"
"karthik",2014-08-11,"rbison"
"sckott",2014-07-01,"rbison"
"sckott",2014-05-30,"rbison"
"sckott",2014-05-30,"rbison"
"sckott",2014-05-30,"rbison"
"sckott",2014-05-30,"rbison"
"sckott",2014-05-30,"rbison"
"sckott",2014-05-30,"rbison"
"sckott",2014-05-23,"rbison"
"sckott",2014-05-23,"rbison"
"sckott",2014-05-23,"rbison"
"sckott",2014-05-23,"rbison"
"sckott",2014-05-23,"rbison"
"sckott",2014-05-23,"rbison"
"sckott",2014-05-23,"rbison"
"sckott",2014-05-23,"rbison"
"sckott",2014-05-23,"rbison"
"sckott",2014-04-12,"rbison"
"sckott",2014-04-12,"rbison"
"sckott",2014-02-18,"rbison"
"sckott",2014-02-18,"rbison"
"sckott",2014-02-10,"rbison"
"sckott",2014-02-04,"rbison"
"sckott",2014-02-03,"rbison"
"sckott",2014-02-03,"rbison"
"sckott",2014-02-03,"rbison"
"sckott",2014-02-03,"rbison"
"sckott",2014-02-01,"rbison"
"sckott",2014-02-01,"rbison"
"sckott",2014-01-29,"rbison"
"sckott",2014-01-29,"rbison"
"sckott",2014-01-29,"rbison"
"sckott",2014-01-29,"rbison"
"sckott",2014-01-23,"rbison"
"sckott",2013-12-04,"rbison"
"sckott",2013-12-02,"rbison"
"sckott",2013-12-02,"rbison"
"sckott",2013-12-02,"rbison"
"sckott",2013-12-02,"rbison"
"sckott",2013-12-02,"rbison"
"sckott",2013-12-02,"rbison"
"sckott",2013-11-13,"rbison"
"sckott",2013-11-13,"rbison"
"sckott",2013-11-13,"rbison"
"sckott",2013-10-04,"rbison"
"sckott",2013-07-18,"rbison"
"sckott",2013-07-18,"rbison"
"sckott",2013-07-05,"rbison"
"sckott",2013-07-05,"rbison"
"sckott",2013-07-05,"rbison"
"sckott",2013-07-04,"rbison"
"sckott",2013-07-04,"rbison"
"sckott",2013-06-24,"rbison"
"sckott",2013-06-24,"rbison"
"sckott",2013-06-24,"rbison"
"sckott",2013-06-23,"rbison"
"sckott",2013-06-23,"rbison"
"sckott",2013-06-23,"rbison"
"sckott",2013-06-23,"rbison"
"sckott",2013-06-10,"rbison"
"sckott",2013-06-10,"rbison"
"sckott",2013-06-01,"rbison"
"sckott",2013-06-01,"rbison"
"sckott",2013-06-01,"rbison"
"sckott",2013-06-01,"rbison"
"sckott",2013-05-31,"rbison"
"sckott",2013-05-31,"rbison"
"sckott",2013-05-29,"rbison"
"sckott",2013-05-29,"rbison"
"sckott",2013-05-28,"rbison"
"sckott",2013-05-28,"rbison"
"sckott",2013-05-08,"rbison"
"sckott",2013-05-08,"rbison"
"sckott",2013-05-08,"rbison"
"sckott",2015-05-28,"rcrossref"
"sckott",2015-05-28,"rcrossref"
"sckott",2015-05-18,"rcrossref"
"sckott",2015-05-11,"rcrossref"
"sckott",2015-05-11,"rcrossref"
"sckott",2015-04-26,"rcrossref"
"sckott",2015-04-10,"rcrossref"
"sckott",2015-04-09,"rcrossref"
"sckott",2015-03-11,"rcrossref"
"sckott",2015-03-11,"rcrossref"
"sckott",2015-03-11,"rcrossref"
"sckott",2015-03-05,"rcrossref"
"sckott",2015-03-04,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-03,"rcrossref"
"sckott",2015-03-01,"rcrossref"
"sckott",2015-02-23,"rcrossref"
"sckott",2015-02-23,"rcrossref"
"sckott",2015-02-11,"rcrossref"
"sckott",2015-02-09,"rcrossref"
"sckott",2015-02-09,"rcrossref"
"sckott",2015-02-09,"rcrossref"
"sckott",2015-01-26,"rcrossref"
"sckott",2015-01-26,"rcrossref"
"sckott",2015-01-26,"rcrossref"
"mfenner",2015-01-24,"rcrossref"
"sckott",2015-01-19,"rcrossref"
"njahn82",2015-01-19,"rcrossref"
"njahn82",2015-01-18,"rcrossref"
"sckott",2015-01-16,"rcrossref"
"sckott",2015-01-16,"rcrossref"
"sckott",2015-01-16,"rcrossref"
"sckott",2015-01-16,"rcrossref"
"sckott",2015-01-16,"rcrossref"
"sckott",2015-01-16,"rcrossref"
"sckott",2015-01-16,"rcrossref"
"njahn82",2015-01-16,"rcrossref"
"njahn82",2015-01-16,"rcrossref"
"sckott",2015-01-05,"rcrossref"
"sckott",2015-01-04,"rcrossref"
"sckott",2015-01-04,"rcrossref"
"sckott",2015-01-04,"rcrossref"
"sckott",2015-01-04,"rcrossref"
"sckott",2015-01-04,"rcrossref"
"njahn82",2015-01-04,"rcrossref"
"sckott",2015-01-03,"rcrossref"
"sckott",2015-01-03,"rcrossref"
"sckott",2015-01-03,"rcrossref"
"sckott",2015-01-03,"rcrossref"
"sckott",2015-01-03,"rcrossref"
"sckott",2015-01-03,"rcrossref"
"sckott",2015-01-03,"rcrossref"
"sckott",2015-01-03,"rcrossref"
"sckott",2015-01-03,"rcrossref"
"sckott",2015-01-02,"rcrossref"
"sckott",2015-01-02,"rcrossref"
"sckott",2015-01-02,"rcrossref"
"sckott",2015-01-02,"rcrossref"
"sckott",2014-12-23,"rcrossref"
"sckott",2014-12-23,"rcrossref"
"sckott",2014-12-23,"rcrossref"
"sckott",2014-12-23,"rcrossref"
"sckott",2014-12-23,"rcrossref"
"sckott",2014-12-23,"rcrossref"
"sckott",2014-12-23,"rcrossref"
"sckott",2014-12-22,"rcrossref"
"sckott",2014-12-19,"rcrossref"
"sckott",2014-12-19,"rcrossref"
"sckott",2014-12-19,"rcrossref"
"sckott",2014-12-19,"rcrossref"
"sckott",2014-12-19,"rcrossref"
"sckott",2014-12-18,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-17,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-13,"rcrossref"
"sckott",2014-12-12,"rcrossref"
"sckott",2014-12-12,"rcrossref"
"sckott",2014-12-12,"rcrossref"
"sckott",2014-12-12,"rcrossref"
"sckott",2014-12-12,"rcrossref"
"sckott",2014-12-12,"rcrossref"
"sckott",2014-12-12,"rcrossref"
"sckott",2014-12-12,"rcrossref"
"sckott",2014-12-11,"rcrossref"
"sckott",2014-12-11,"rcrossref"
"sckott",2014-12-11,"rcrossref"
"sckott",2014-12-11,"rcrossref"
"sckott",2014-12-11,"rcrossref"
"sckott",2014-12-11,"rcrossref"
"sckott",2014-12-11,"rcrossref"
"sckott",2014-11-29,"rcrossref"
"sckott",2014-11-28,"rcrossref"
"sckott",2014-11-28,"rcrossref"
"sckott",2014-11-28,"rcrossref"
"sckott",2014-11-28,"rcrossref"
"sckott",2014-11-28,"rcrossref"
"sckott",2014-11-28,"rcrossref"
"sckott",2014-11-28,"rcrossref"
"sckott",2014-11-28,"rcrossref"
"sckott",2014-11-28,"rcrossref"
"sckott",2014-11-28,"rcrossref"
"sckott",2014-11-28,"rcrossref"
"sckott",2014-11-26,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-25,"rcrossref"
"sckott",2014-11-19,"rcrossref"
"sckott",2014-11-11,"rcrossref"
"sckott",2014-11-11,"rcrossref"
"sckott",2014-11-11,"rcrossref"
"sckott",2014-11-11,"rcrossref"
"sckott",2014-10-22,"rcrossref"
"sckott",2014-10-22,"rcrossref"
"sckott",2014-10-22,"rcrossref"
"sckott",2014-10-22,"rcrossref"
"sckott",2014-10-22,"rcrossref"
"sckott",2014-10-22,"rcrossref"
"sckott",2014-10-22,"rcrossref"
"sckott",2014-10-22,"rcrossref"
"sckott",2014-10-21,"rcrossref"
"sckott",2014-10-21,"rcrossref"
"sckott",2014-10-21,"rcrossref"
"sckott",2014-10-21,"rcrossref"
"sckott",2014-10-21,"rcrossref"
"sckott",2014-10-21,"rcrossref"
"sckott",2014-10-21,"rcrossref"
"sckott",2014-10-20,"rcrossref"
"sckott",2014-10-19,"rcrossref"
"sckott",2014-10-19,"rcrossref"
"sckott",2014-10-19,"rcrossref"
"sckott",2014-10-19,"rcrossref"
"sckott",2014-10-19,"rcrossref"
"sckott",2014-10-19,"rcrossref"
"sckott",2014-10-19,"rcrossref"
"sckott",2014-10-19,"rcrossref"
"sckott",2014-10-18,"rcrossref"
"sckott",2014-10-18,"rcrossref"
"sckott",2014-10-18,"rcrossref"
"sckott",2014-10-10,"rcrossref"
"sckott",2014-10-10,"rcrossref"
"sckott",2014-10-10,"rcrossref"
"sckott",2014-10-09,"rcrossref"
"sckott",2014-10-09,"rcrossref"
"sckott",2014-10-09,"rcrossref"
"sckott",2014-10-09,"rcrossref"
"sckott",2014-10-09,"rcrossref"
"sckott",2014-10-09,"rcrossref"
"sckott",2014-09-29,"rcrossref"
"sckott",2014-09-22,"rcrossref"
"sckott",2014-09-22,"rcrossref"
"sckott",2014-09-22,"rcrossref"
"sckott",2014-09-22,"rcrossref"
"sckott",2014-09-22,"rcrossref"
"sckott",2014-09-22,"rcrossref"
"sckott",2014-09-22,"rcrossref"
"sckott",2014-09-22,"rcrossref"
"sckott",2014-09-22,"rcrossref"
"sckott",2014-09-22,"rcrossref"
"sckott",2014-09-19,"rcrossref"
"sckott",2014-09-19,"rcrossref"
"sckott",2014-09-11,"rcrossref"
"sckott",2014-09-11,"rcrossref"
"sckott",2014-09-11,"rcrossref"
"sckott",2014-09-11,"rcrossref"
"sckott",2014-09-11,"rcrossref"
"sckott",2014-09-11,"rcrossref"
"sckott",2014-09-10,"rcrossref"
"sckott",2014-09-10,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-09-08,"rcrossref"
"sckott",2014-08-12,"rcrossref"
"sckott",2014-07-08,"rcrossref"
"sckott",2014-07-08,"rcrossref"
"sckott",2014-07-06,"rcrossref"
"sckott",2014-07-06,"rcrossref"
"sckott",2014-07-06,"rcrossref"
"noamross",2014-07-05,"rcrossref"
"noamross",2014-07-05,"rcrossref"
"noamross",2014-07-05,"rcrossref"
"sckott",2014-07-02,"rcrossref"
"sckott",2014-07-02,"rcrossref"
"sckott",2014-07-02,"rcrossref"
"noamross",2014-07-02,"rcrossref"
"sckott",2014-07-01,"rcrossref"
"sckott",2014-07-01,"rcrossref"
